0.0000081126,0.0000929386,0.0000775713
0.0000486792,0.0000435859,0.0000446784
0.0000306349,0.0000508509,0.0000510772
0.0000817628,0.0000794831,0.0000644318
0.0000378609,0.0000811580,0.0000532826
0.0000350727,0.0000939002,0.0000875943
0.0000550156,0.0000622475,0.0000587045
0.0000207742,0.0000301246,0.0000470923
0.0000230488,0.0000844309,0.0000194764
0.0000225922,0.0000170708,0.0000227664
0.0000435699,0.0000311102,0.0000923380
0.0000430207,0.0000184816,0.0000904881
0.0000979748,0.0000438870,0.0000111119
0.0000258065,0.0000408720,0.0000594896
0.0000262212,0.0000602843,0.0000711216
0.0000221747,0.0000117418,0.0000296676
0.0000318778,0.0000424167,0.0000507858
0.0000085516,0.0000262482,0.0000801015
0.0000029220,0.0000928854,0.0000730331
0.0000488609,0.0000578525,0.0000237284
0.0000458849,0.0000963089,0.0000546806
0.0000521136,0.0000231594,0.0000488898
0.0000624060,0.0000679136,0.0000395515
0.0000367437,0.0000987982,0.0000037739
0.0000885168,0.0000913287,0.0000796184
0.0000098712,0.0000261871,0.0000335357
0.0000679728,0.0000136553,0.0000721227
0.0000106762,0.0000653757,0.0000494174
0.0000779052,0.0000715037,0.0000903721
0.0000890923,0.0000334163,0.0000698746
0.0000197810,0.0000030541,0.0000744074
0.0000500022,0.0000479922,0.0000904722
0.0000609867,0.0000617666,0.0000859442
0.0000805489,0.0000576722,0.0000182922
0.0000239932,0.0000886512,0.0000028674
0.0000489901,0.0000167927,0.0000978681
0.0000712694,0.0000500472,0.0000471088
0.0000059619,0.0000681972,0.0000042431
0.0000071445,0.0000521650,0.0000096730
0.0000818149,0.0000817547,0.0000722440
0.0000149865,0.0000659605,0.0000518595
0.0000972975,0.0000648991,0.0000800331
0.0000453798,0.0000432392,0.0000825314
0.0000083470,0.0000133171,0.0000173389
0.0000390938,0.0000831380,0.0000803364
0.0000060471,0.0000399258,0.0000526876
0.0000416799,0.0000656860,0.0000627973
0.0000291984,0.0000431651,0.0000015487
0.0000984064,0.0000167168,0.0000106216
0.0000372410,0.0000198118,0.0000489688
0.0000339493,0.0000951630,0.0000920332
0.0000052677,0.0000737858,0.0000269119
0.0000422836,0.0000547871,0.0000942737
0.0000417744,0.0000983052,0.0000301455
0.0000701099,0.0000666339,0.0000539126
0.0000698106,0.0000666528,0.0000178132
0.0000128014,0.0000999080,0.0000171121
0.0000032601,0.0000561200,0.0000881867
0.0000669175,0.0000190433,0.0000368917
0.0000460726,0.0000981638,0.0000156405
0.0000855523,0.0000644765,0.0000376272
0.0000190924,0.0000428253,0.0000482022
0.0000120612,0.0000589507,0.0000226188
0.0000384619,0.0000582986,0.0000251806
0.0000290441,0.0000617091,0.0000265281
0.0000824376,0.0000982663,0.0000730249
0.0000343877,0.0000584069,0.0000107769
0.0000906308,0.0000879654,0.0000817761
0.0000260728,0.0000594356,0.0000022513
0.0000425259,0.0000312719,0.0000161485
0.0000178766,0.0000422886,0.0000094229
0.0000598524,0.0000470924,0.0000695949
0.0000699888,0.0000638531,0.0000033604
0.0000068806,0.0000319600,0.0000530864
0.0000654446,0.0000407619,0.0000819981
0.0000718359,0.0000968649,0.0000531334
0.0000325146,0.0000105629,0.0000610959
0.0000778802,0.0000423453,0.0000090823
0.0000266471,0.0000153657,0.0000281005
0.0000440085,0.0000527143,0.0000457424
0.0000875372,0.0000518052,0.0000943623
0.0000637709,0.0000957694,0.0000240707
0.0000676122,0.0000289065,0.0000671808
0.0000695140,0.0000067993,0.0000254790
0.0000224040,0.0000667833,0.0000844392
0.0000344462,0.0000780520,0.0000675332
0.0000006715,0.0000602170,0.0000386771
0.0000915991,0.0000001151,0.0000462449
0.0000424349,0.0000460916,0.0000770160
0.0000322472,0.0000784739,0.0000471357
0.0000035763,0.0000175874,0.0000721758
0.0000473486,0.0000152721,0.0000341125
0.0000607389,0.0000191745,0.0000738427
0.0000242850,0.0000917424,0.0000269062
0.0000765500,0.0000188662,0.0000287498
0.0000091113,0.0000576209,0.0000683363
0.0000546593,0.0000425729,0.0000644443
0.0000647618,0.0000679017,0.0000635787
0.0000945174,0.0000208935,0.0000709282
0.0000236231,0.0000119396,0.0000607304
0.0000450138,0.0000458725,0.0000661945
0.0000770286,0.0000350218,0.0000662010
0.0000416159,0.0000841929,0.0000832917
0.0000256441,0.0000613461,0.0000582249
0.0000540739,0.0000869941,0.0000264779
0.0000318074,0.0000119215,0.0000939829
0.0000645552,0.0000479463,0.0000639317
0.0000544716,0.0000647311,0.0000543886
0.0000721047,0.0000522495,0.0000993705
0.0000218677,0.0000105798,0.0000109697
0.0000063591,0.0000404580,0.0000448373
0.0000365816,0.0000763505,0.0000627896
0.0000771980,0.0000932854,0.0000972741
0.0000192028,0.0000138874,0.0000696266
0.0000093820,0.0000525404,0.0000530344
0.0000861140,0.0000484853,0.0000393456
0.0000671431,0.0000741258,0.0000520052
0.0000347713,0.0000149997,0.0000586092
0.0000262145,0.0000044454,0.0000754933
0.0000242785,0.0000442402,0.0000687796
0.0000359228,0.0000736340,0.0000394707
0.0000683416,0.0000704047,0.0000442305
0.0000019578,0.0000330858,0.0000424309
0.0000270270,0.0000197054,0.0000821721
0.0000429921,0.0000887771,0.0000391183
0.0000769114,0.0000396792,0.0000808514
0.0000755077,0.0000377396,0.0000216019
0.0000790407,0.0000949304,0.0000327565
0.0000671264,0.0000438645,0.0000833501
0.0000768854,0.0000167254,0.0000861980
0.0000989872,0.0000514423,0.0000884281
0.0000588026,0.0000154752,0.0000199863
0.0000406955,0.0000748706,0.0000825584
0.0000789963,0.0000318524,0.0000534064
0.0000089951,0.0000111706,0.0000136293
0.0000678652,0.0000495177,0.0000189710
0.0000495006,0.0000147608,0.0000054974
0.0000850713,0.0000560560,0.0000929609
0.0000696667,0.0000582791,0.0000815397
0.0000879014,0.0000988912,0.0000000522
0.0000865439,0.0000612566,0.0000989950
0.0000527680,0.0000479523,0.0000801348
0.0000227843,0.0000498094,0.0000900852
0.0000574661,0.0000845178,0.0000738640
0.0000585987,0.0000246735,0.0000666416
0.0000083483,0.0000625960,0.0000660945
0.0000729752,0.0000890752,0.0000982303
0.0000769029,0.0000581446,0.0000928313
0.0000580090,0.0000016983,0.0000120860
0.0000862711,0.0000484297,0.0000844856
0.0000209405,0.0000552291,0.0000629883
0.0000031991,0.0000614713,0.0000362411
0.0000049533,0.0000489570,0.0000192510
0.0000123084,0.0000205494,0.0000146515
0.0000189072,0.0000042652,0.0000635198
0.0000281867,0.0000538597,0.0000695163
0.0000499116,0.0000535801,0.0000445183
0.0000123932,0.0000490357,0.0000852998
0.0000873927,0.0000270294,0.0000208461
0.0000564980,0.0000640312,0.0000417029
0.0000205976,0.0000947933,0.0000082071
0.0000105709,0.0000142041,0.0000166460
0.0000620959,0.0000573710,0.0000052078
0.0000931201,0.0000728662,0.0000737842
0.0000063405,0.0000860441,0.0000934405
0.0000984398,0.0000858939,0.0000785559
0.0000513377,0.0000177602,0.0000398589
0.0000133931,0.0000030890,0.0000939142
0.0000301306,0.0000295534,0.0000332936
0.0000467068,0.0000648198,0.0000025228
0.0000842207,0.0000559033,0.0000854100
0.0000347879,0.0000446027,0.0000054239
0.0000177108,0.0000662808,0.0000330829
0.0000898486,0.0000118155,0.0000988418
0.0000539982,0.0000706917,0.0000999492
0.0000287849,0.0000414523,0.0000464840
0.0000763957,0.0000818204,0.0000100222
0.0000178117,0.0000359635,0.0000056705
0.0000521886,0.0000335849,0.0000175669
0.0000208947,0.0000905154,0.0000675391
0.0000468468,0.0000912132,0.0000104012
0.0000745546,0.0000736267,0.0000561861
0.0000184194,0.0000597211,0.0000299937
0.0000134123,0.0000212602,0.0000894942
0.0000071453,0.0000242487,0.0000053754
0.0000441722,0.0000013283,0.0000897191
0.0000196658,0.0000093371,0.0000307367
0.0000456058,0.0000101669,0.0000995390
0.0000332093,0.0000297347,0.0000062045
0.0000298244,0.0000046351,0.0000505428
0.0000761426,0.0000631070,0.0000089892
0.0000080862,0.0000777241,0.0000905135
0.0000533772,0.0000109154,0.0000825809
0.0000338098,0.0000293973,0.0000746313
0.0000010337,0.0000048447,0.0000667916
0.0000603468,0.0000526102,0.0000729709
0.0000707253,0.0000781377,0.0000287977
0.0000692532,0.0000556670,0.0000396521
0.0000061591,0.0000780176,0.0000337584
0.0000607866,0.0000741254,0.0000104813
0.0000127888,0.0000549540,0.0000485229
0.0000890476,0.0000798960,0.0000734341
0.0000051332,0.0000072885,0.0000088527
0.0000798351,0.0000943008,0.0000683716
0.0000132083,0.0000722725,0.0000110353
0.0000117493,0.0000640718,0.0000328814
0.0000653812,0.0000749131,0.0000583186
0.0000740032,0.0000234827,0.0000734958
0.0000970599,0.0000866930,0.0000086235
0.0000366437,0.0000369199,0.0000685028
0.0000597942,0.0000789364,0.0000367653
0.0000206028,0.0000086667,0.0000771934
0.0000205675,0.0000388272,0.0000551779
0.0000228953,0.0000641941,0.0000484480
0.0000151846,0.0000781932,0.0000100606
0.0000294066,0.0000237373,0.0000530872
0.0000091499,0.0000405315,0.0000104846
0.0000112284,0.0000784428,0.0000291570
0.0000603533,0.0000964423,0.0000432485
0.0000694752,0.0000758099,0.0000432642
0.0000655498,0.0000109755,0.0000933760
0.0000187461,0.0000266179,0.0000797830
0.0000487604,0.0000768958,0.0000396007
0.0000272939,0.0000037235,0.0000673295
0.0000429564,0.0000451739,0.0000609857
0.0000059403,0.0000315811,0.0000772722
0.0000696433,0.0000125332,0.0000130151
0.0000092352,0.0000007820,0.0000423109
0.0000655573,0.0000722923,0.0000531209
0.0000108818,0.0000631766,0.0000126500
0.0000134303,0.0000098594,0.0000142027
0.0000168251,0.0000196249,0.0000317480
0.0000316429,0.0000217563,0.0000251042
0.0000892922,0.0000703223,0.0000555738
0.0000184434,0.0000212031,0.0000077347
0.0000913800,0.0000706715,0.0000557789
0.0000313429,0.0000166204,0.0000622497
0.0000987935,0.0000170432,0.0000257792
0.0000396799,0.0000073995,0.0000684096
0.0000402388,0.0000982835,0.0000402184
0.0000620672,0.0000154370,0.0000381345
0.0000161134,0.0000758112,0.0000871111
0.0000350777,0.0000685536,0.0000294149
0.0000530629,0.0000832423,0.0000597490
0.0000335311,0.0000299225,0.0000452593
0.0000422646,0.0000359606,0.0000558319
0.0000742545,0.0000424335,0.0000429356
0.0000124873,0.0000024434,0.0000290185
0.0000317521,0.0000653690,0.0000956936
0.0000935731,0.0000457886,0.0000240478
0.0000763898,0.0000759327,0.0000740648
0.0000743688,0.0000105920,0.0000681560
0.0000463261,0.0000212163,0.0000098519
0.0000823574,0.0000175010,0.0000163570
0.0000665987,0.0000894389,0.0000516558
0.0000702702,0.0000153590,0.0000953457
0.0000540884,0.0000679734,0.0000036563
0.0000809204,0.0000748619,0.0000120187
0.0000525045,0.0000325834,0.0000546449
0.0000398881,0.0000415093,0.0000180738
0.0000255387,0.0000020536,0.0000923676
0.0000653700,0.0000932614,0.0000163512
0.0000921097,0.0000794658,0.0000577394
0.0000440036,0.0000257614,0.0000751946
0.0000228669,0.0000064187,0.0000767330
0.0000671202,0.0000715213,0.0000642061
0.0000419048,0.0000390762,0.0000816140
0.0000317428,0.0000814540,0.0000789074
0.0000852264,0.0000505637,0.0000635661
0.0000950894,0.0000443964,0.0000060019
0.0000866750,0.0000631189,0.0000355074
0.0000997003,0.0000224171,0.0000652451
0.0000604991,0.0000387245,0.0000142187
0.0000025135,0.0000421112,0.0000184100
0.0000725775,0.0000370363,0.0000841560
0.0000734230,0.0000571026,0.0000176855
0.0000957384,0.0000265322,0.0000924581
0.0000223770,0.0000373564,0.0000087500
0.0000640117,0.0000180617,0.0000045051
0.0000723173,0.0000347438,0.0000660617
0.0000383869,0.0000627347,0.0000021650
0.0000910570,0.0000800559,0.0000745847
0.0000813113,0.0000383306,0.0000617279
0.0000575495,0.0000530052,0.0000275070
0.0000248629,0.0000451639,0.0000227713
0.0000804450,0.0000986104,0.0000029992
0.0000535664,0.0000087077,0.0000802091
0.0000989145,0.0000066946,0.0000939398
0.0000018178,0.0000683839,0.0000783736
0.0000534138,0.0000885359,0.0000899005
0.0000625938,0.0000137869,0.0000217802
0.0000182141,0.0000041820,0.0000106942
0.0000616443,0.0000939661,0.0000354456
0.0000410629,0.0000984349,0.0000945579
0.0000676645,0.0000988302,0.0000766831
0.0000336699,0.0000662382,0.0000244165
0.0000295507,0.0000680178,0.0000527847
0.0000411594,0.0000602638,0.0000750520
0.0000583533,0.0000551793,0.0000583571
0.0000511820,0.0000082593,0.0000719570
0.0000996156,0.0000354534,0.0000971259
0.0000346449,0.0000886544,0.0000454695
0.0000413427,0.0000217732,0.0000125655
0.0000308915,0.0000726104,0.0000782872
0.0000693788,0.0000009802,0.0000843213
0.0000922332,0.0000770954,0.0000042660
0.0000378186,0.0000704340,0.0000729513
0.0000224277,0.0000269055,0.0000673031
0.0000477492,0.0000623716,0.0000236445
0.0000177124,0.0000829643,0.0000766922
0.0000934478,0.0000107889,0.0000182228
0.0000099095,0.0000489764,0.0000193245
0.0000895892,0.0000099090,0.0000044166
0.0000557295,0.0000772495,0.0000311940
0.0000178982,0.0000338956,0.0000210146
0.0000510153,0.0000906364,0.0000628924
0.0000101534,0.0000390855,0.0000054617
0.0000501283,0.0000431721,0.0000997560
0.0000811603,0.0000485652,0.0000894448
0.0000137547,0.0000390005,0.0000927356
0.0000917494,0.0000713574,0.0000618337
0.0000343288,0.0000936027,0.0000124774
0.0000730585,0.0000646477,0.0000833152
0.0000398282,0.0000749822,0.0000835221
0.0000322460,0.0000552262,0.0000979129
0.0000549309,0.0000330424,0.0000619472
0.0000360637,0.0000756510,0.0000413901
0.0000492345,0.0000694743,0.0000972734
0.0000327755,0.0000837803,0.0000739072
0.0000954174,0.0000031923,0.0000356869
0.0000662654,0.0000281502,0.0000230383
0.0000711129,0.0000624573,0.0000590609
0.0000660438,0.0000047555,0.0000348785
0.0000451341,0.0000240905,0.0000715045
0.0000856182,0.0000281508,0.0000731051
0.0000137763,0.0000836723,0.0000138602
0.0000588209,0.0000366157,0.0000806760
0.0000503781,0.0000489594,0.0000877049
0.0000353142,0.0000449444,0.0000963530
0.0000042298,0.0000972958,0.0000189207
0.0000667120,0.0000586440,0.0000675112
0.0000361022,0.0000620278,0.0000811151
0.0000019257,0.0000083874,0.0000974802
0.0000651350,0.0000231238,0.0000403491
0.0000122021,0.0000268439,0.0000257846
0.0000331665,0.0000152234,0.0000348008
0.0000121658,0.0000884153,0.0000094278
0.0000930041,0.0000399020,0.0000047401
0.0000342374,0.0000735966,0.0000794682
0.0000544906,0.0000686223,0.0000893633
0.0000054792,0.0000303661,0.0000046192
0.0000195477,0.0000720166,0.0000721753
0.0000877799,0.0000582433,0.0000070684
0.0000922745,0.0000800372,0.0000285947
0.0000543663,0.0000984776,0.0000715678
0.0000838970,0.0000433261,0.0000470625
0.0000560713,0.0000269092,0.0000749018
0.0000503888,0.0000646810,0.0000307746
0.0000138725,0.0000475573,0.0000362459
0.0000788113,0.0000780296,0.0000668512
0.0000133504,0.0000021556,0.0000559841
0.0000300819,0.0000939410,0.0000980904
0.0000286620,0.0000800820,0.0000896111
0.0000597527,0.0000884017,0.0000943732
0.0000549158,0.0000728387,0.0000576758
0.0000025857,0.0000446531,0.0000646302
0.0000521203,0.0000372313,0.0000937135
0.0000829533,0.0000849085,0.0000372534
0.0000593185,0.0000872553,0.0000933502
0.0000668464,0.0000206776,0.0000653851
0.0000072052,0.0000406727,0.0000666932
0.0000933726,0.0000810950,0.0000484548
0.0000756749,0.0000417047,0.0000971786
0.0000987975,0.0000864148,0.0000388884
0.0000454742,0.0000246687,0.0000784423
0.0000882838,0.0000913712,0.0000558285
0.0000598868,0.0000148877,0.0000899713
0.0000450394,0.0000205672,0.0000899651
0.0000762586,0.0000882486,0.0000284950
0.0000673226,0.0000664280,0.0000122815
0.0000407318,0.0000275287,0.0000716670
0.0000283384,0.0000896199,0.0000826579
0.0000390027,0.0000497903,0.0000694805
0.0000834369,0.0000609630,0.0000574737
0.0000326042,0.0000456425,0.0000713796
0.0000884405,0.0000720856,0.0000018613
0.0000674776,0.0000438509,0.0000437820
0.0000117037,0.0000814682,0.0000324855
0.0000246228,0.0000342713,0.0000375692
0.0000546554,0.0000561920,0.0000395822
0.0000398131,0.0000515367,0.0000657531
0.0000950915,0.0000722349,0.0000400080
0.0000831871,0.0000134338,0.0000060467
0.0000084247,0.0000163898,0.0000324220
0.0000301727,0.0000011681,0.0000539905
0.0000095373,0.0000146515,0.0000631141
0.0000859320,0.0000974222,0.0000570838
0.0000996850,0.0000553542,0.0000515458
0.0000330682,0.0000430002,0.0000491806
0.0000071037,0.0000887739,0.0000064634
0.0000436185,0.0000826630,0.0000394535
0.0000613475,0.0000818641,0.0000886235
0.0000931112,0.0000190785,0.0000258582
0.0000897866,0.0000593362,0.0000503840
0.0000612810,0.0000819422,0.0000531889
0.0000202075,0.0000453893,0.0000427911
0.0000966053,0.0000620055,0.0000695390
0.0000720165,0.0000346895,0.0000516990
0.0000556695,0.0000156495,0.0000562056
0.0000694803,0.0000426456,0.0000836270
0.0000731387,0.0000360031,0.0000454212
0.0000386390,0.0000775555,0.0000734271
0.0000430278,0.0000693753,0.0000945213
0.0000784233,0.0000705572,0.0000109334
0.0000389931,0.0000590905,0.0000459380
0.0000050340,0.0000228688,0.0000834189
0.0000015645,0.0000863711,0.0000078069
0.0000669043,0.0000500211,0.0000217994
0.0000571616,0.0000122189,0.0000671166
0.0000599586,0.0000055976,0.0000056343
0.0000152501,0.0000019621,0.0000435176
0.0000832221,0.0000617390,0.0000520129
0.0000863868,0.0000097698,0.0000908052
0.0000108017,0.0000516997,0.0000143156
0.0000559371,0.0000004580,0.0000766682
0.0000848709,0.0000916821,0.0000986968
0.0000505133,0.0000271422,0.0000100751
0.0000507849,0.0000585609,0.0000762887
0.0000082963,0.0000661596,0.0000516979
0.0000171048,0.0000938558,0.0000590483
0.0000440635,0.0000941919,0.0000655914
0.0000451946,0.0000839697,0.0000532624
0.0000553887,0.0000680066,0.0000367190
0.0000239291,0.0000578923,0.0000866887
0.0000406777,0.0000112615,0.0000443846
0.0000300184,0.0000401387,0.0000833364
0.0000403629,0.0000390176,0.0000360449
0.0000140255,0.0000260130,0.0000086815
0.0000429397,0.0000257283,0.0000297555
0.0000424858,0.0000119207,0.0000495067
0.0000706407,0.0000243573,0.0000785070
0.0000074090,0.0000393883,0.0000003394
0.0000220677,0.0000001301,0.0000189180
0.0000142484,0.0000268076,0.0000174892
0.0000138649,0.0000598886,0.0000901058
0.0000939380,0.0000221184,0.0000482671
0.0000376011,0.0000523780,0.0000264873
0.0000068357,0.0000436327,0.0000173853
0.0000026107,0.0000954678,0.0000430597
